"""x-waarde"",""y-waarde"",""CO2"",""CH4"",""NO2"",""NH3"""
35,19,107.95,3.85,32.94,0.02
35,20,110.92,3.83,38.49,0.04
35,21,114.68,3.14,38.17,0.02
35,22,163.72,3.02,35.99,0.03
35,23,197.0,3.94,34.09,0.04
35,24,147.86,3.2,30.67,0.04
35,25,110.9,3.04,47.85,0.03
35,26,158.38,3.18,34.19,0.02
35,27,110.13,3.91,36.04,0.04
35,28,166.3,2.06,58.68,0.02
35,29,182.08,2.64,34.31,0.04
35,30,163.7,3.69,41.47,0.02
35,31,112.85,3.05,42.58,0.04
35,32,137.77,3.5,36.08,0.02
35,33,132.43,3.85,46.87,0.04
35,34,105.67,3.46,33.21,0.03
35,35,132.74,3.16,32.08,0.04
35,36,162.13,2.96,40.74,0.03
35,37,136.35,2.93,52.42,0.02
35,38,128.34,3.5,43.44,0.04
35,39,160.72,3.13,44.53,0.03
35,40,192.82,3.69,43.04,0.03
35,41,137.66,3.78,44.3,0.03
35,42,138.68,3.76,57.38,0.03
35,43,145.08,2.23,55.97,0.03
35,44,164.31,3.09,54.57,0.04
35,45,120.69,3.7,36.63,0.04
35,46,132.69,3.45,50.25,0.02
35,47,137.79,2.11,46.02,0.04
35,48,176.88,3.39,53.36,0.04
35,49,141.58,2.88,46.97,0.02
35,50,102.62,2.85,57.46,0.03
35,51,117.73,2.91,37.44,0.03
35,52,189.45,3.07,46.87,0.03
35,53,155.78,3.5,38.51,0.03
35,54,189.98,2.05,42.95,0.04
35,55,194.19,2.41,35.46,0.03
35,56,195.18,3.3,42.79,0.04
35,57,127.29,3.46,37.11,0.02
35,58,196.16,2.2,33.0,0.04
35,59,155.3,3.29,36.24,0.04
35,60,165.99,2.21,48.91,0.02
35,61,186.7,3.03,34.8,0.02
35,62,197.72,2.93,51.94,0.04
35,63,155.34,2.5,39.64,0.04
35,64,117.61,3.46,39.12,0.03
35,65,118.94,2.78,35.52,0.03
35,66,106.63,2.86,34.54,0.03
35,67,131.86,3.77,56.63,0.03
35,68,164.44,3.38,36.83,0.02
35,69,115.72,3.71,59.42,0.03
35,70,185.65,3.65,54.98,0.03
35,71,114.81,2.37,49.36,0.03
35,72,184.63,3.41,46.26,0.03
35,73,187.56,2.57,33.67,0.03
35,74,168.59,3.25,58.07,0.04
35,75,145.11,3.32,33.57,0.03
35,76,193.46,2.29,58.32,0.04
35,77,199.76,3.04,43.79,0.03
35,78,116.97,2.58,50.46,0.02
35,79,166.67,3.13,34.89,0.02
35,80,108.22,2.05,51.26,0.03
35,81,131.6,3.21,33.72,0.03
35,82,164.08,2.36,41.51,0.03
35,83,177.48,2.32,52.31,0.03
35,84,146.07,3.78,30.87,0.04
35,85,160.16,2.88,34.64,0.04
35,86,168.4,2.03,54.37,0.02
35,87,135.68,3.46,35.91,0.04
35,88,103.29,3.9,54.95,0.03
35,89,153.37,3.93,59.99,0.02
35,90,162.02,2.9,32.17,0.03
35,91,117.34,3.67,59.03,0.03
35,92,123.38,3.01,44.1,0.04
35,93,166.84,2.79,30.85,0.04
35,94,163.82,2.17,33.16,0.04
35,95,112.34,3.23,58.37,0.03
35,96,123.55,2.8,45.83,0.03
35,97,169.24,3.68,52.26,0.03
35,98,116.66,2.65,42.0,0.04
35,99,178.76,4.0,42.25,0.03
36,0,195.21,3.91,50.65,0.03
36,1,151.36,2.42,48.18,0.03
36,2,116.76,2.69,36.78,0.03
36,3,174.5,3.21,30.55,0.04
36,4,126.44,3.6,59.76,0.02
36,5,160.58,3.35,59.77,0.03
36,6,163.04,3.36,50.73,0.04
36,7,157.99,3.26,55.1,0.03
36,8,116.18,3.28,32.44,0.03
36,9,142.31,3.39,58.9,0.02
36,10,194.87,3.39,52.96,0.03
36,11,115.35,2.91,49.14,0.02
36,12,128.0,3.32,37.66,0.02
36,13,158.52,2.24,49.4,0.02
36,14,184.8,2.55,33.89,0.02
36,15,197.0,3.1,43.32,0.04
36,16,127.08,3.39,59.36,0.02
36,17,163.22,2.51,52.83,0.02
36,18,171.83,2.38,39.6,0.03
36,19,160.3,3.19,44.33,0.03
36,20,199.53,2.65,44.11,0.02
36,21,107.41,2.52,47.29,0.03
36,22,150.94,3.87,31.21,0.04
36,23,196.01,2.27,30.74,0.04
36,24,160.52,2.9,45.72,0.03
36,25,179.17,3.47,31.05,0.04
36,26,164.12,2.57,33.12,0.04
36,27,129.1,3.04,55.26,0.04
36,28,131.61,3.37,30.8,0.03
36,29,165.0,2.46,43.67,0.03
36,30,130.54,3.27,52.11,0.03
36,31,119.55,2.58,51.96,0.03
36,32,104.67,2.11,42.17,0.02
36,33,189.47,3.78,30.84,0.03
36,34,180.34,3.39,39.0,0.02
36,35,106.18,2.43,40.95,0.04
36,36,114.88,2.07,58.43,0.02
36,37,189.02,3.37,35.11,0.04
36,38,108.64,2.56,37.64,0.03
36,39,185.04,2.99,45.72,0.04
36,40,140.39,3.65,32.41,0.02
36,41,119.98,3.1,46.52,0.03
36,42,115.67,3.76,45.31,0.03
36,43,165.43,2.64,50.74,0.03
36,44,110.79,3.17,35.08,0.03
36,45,186.37,2.67,43.82,0.02
36,46,135.14,2.03,42.67,0.04
36,47,136.67,3.5,30.63,0.03
36,48,106.4,3.45,45.27,0.02
36,49,105.58,2.04,38.4,0.04
36,50,157.67,3.81,52.77,0.02
36,51,108.18,2.03,42.04,0.03
36,52,152.13,2.71,59.42,0.02
36,53,161.11,3.43,33.2,0.03
36,54,113.4,3.75,50.85,0.02
36,55,174.14,3.24,59.19,0.03
36,56,173.15,2.08,50.4,0.02
36,57,164.91,3.83,51.54,0.02
36,58,109.19,2.07,36.21,0.03
36,59,188.4,3.08,37.86,0.03
36,60,196.57,2.97,39.23,0.02
36,61,142.83,3.16,54.46,0.03
36,62,118.93,3.64,59.48,0.03
36,63,183.69,2.1,32.74,0.02
36,64,148.52,3.04,44.93,0.03
36,65,135.23,2.3,39.29,0.04
36,66,165.48,2.01,57.8,0.02
36,67,130.4,2.46,40.92,0.03
36,68,182.06,2.87,39.75,0.02
36,69,106.9,2.31,31.59,0.03
36,70,185.49,3.17,52.17,0.03
36,71,141.34,3.7,32.76,0.03
36,72,106.09,2.34,41.89,0.03
36,73,138.17,3.11,36.18,0.03
36,74,182.2,3.67,58.22,0.02
36,75,187.66,2.08,36.15,0.03
36,76,109.17,3.69,38.93,0.03
36,77,192.4,2.14,30.28,0.04
36,78,140.04,3.58,54.81,0.04
36,79,121.02,3.25,43.71,0.03
36,80,137.75,2.69,50.76,0.03
36,81,163.21,2.86,54.88,0.04
36,82,131.11,3.11,46.97,0.03
36,83,104.77,2.42,55.98,0.02
36,84,178.97,3.12,47.96,0.02
36,85,198.8,2.62,38.67,0.03
36,86,178.52,2.7,44.95,0.04
36,87,136.14,3.26,48.26,0.04
36,88,114.03,3.6,33.82,0.02
36,89,168.04,2.35,56.87,0.03
36,90,155.19,2.69,45.64,0.04
36,91,127.4,2.38,30.19,0.03
36,92,125.99,2.17,48.61,0.02
36,93,179.05,3.24,43.94,0.03
36,94,101.58,2.68,56.96,0.03
36,95,148.94,2.11,56.16,0.02
36,96,137.84,2.92,44.23,0.03
36,97,196.87,2.16,47.98,0.04
36,98,139.4,3.12,41.64,0.03
36,99,169.47,3.25,54.16,0.03
37,0,199.5,3.91,45.56,0.04
37,1,153.72,2.61,43.32,0.04
37,2,110.95,2.13,34.1,0.04
37,3,184.75,2.22,45.29,0.02
37,4,158.26,2.15,40.42,0.03
37,5,181.78,2.29,54.95,0.03
37,6,152.66,3.65,40.29,0.03
37,7,184.98,2.44,57.15,0.03
37,8,117.24,2.34,45.76,0.04
37,9,136.8,3.23,31.99,0.02
37,10,158.18,2.63,40.23,0.02
37,11,165.29,2.75,52.63,0.03
37,12,125.38,2.35,51.88,0.02
37,13,139.5,3.05,36.51,0.02
37,14,108.97,3.6,30.46,0.02
37,15,190.57,2.26,55.71,0.04
37,16,124.78,3.08,36.65,0.02
37,17,195.52,3.24,33.3,0.04
37,18,122.97,3.33,43.64,0.03
37,19,162.69,3.62,37.64,0.03
37,20,161.5,2.77,53.1,0.03
37,21,146.48,3.42,34.75,0.03
37,22,129.83,2.84,42.41,0.02
37,23,155.91,2.48,56.8,0.04
37,24,147.48,3.06,49.91,0.03
37,25,137.59,3.1,38.72,0.03
37,26,148.27,2.41,44.06,0.02
37,27,147.37,2.25,40.35,0.03
37,28,172.98,2.29,51.48,0.02
37,29,195.03,2.54,34.14,0.02
37,30,107.46,3.46,53.55,0.02
37,31,164.03,2.22,45.88,0.03
37,32,159.3,2.13,46.14,0.03
37,33,133.89,3.07,42.85,0.03
37,34,152.61,2.16,50.34,0.02
37,35,134.5,2.63,55.06,0.02
37,36,150.21,2.71,50.02,0.04
37,37,174.4,2.58,37.93,0.03
37,38,127.11,3.1,39.58,0.03
37,39,134.54,3.64,56.22,0.02
37,40,134.51,2.6,32.45,0.03
37,41,133.5,2.11,57.63,0.03
37,42,103.13,2.69,37.98,0.03
37,43,171.19,3.66,59.4,0.03
37,44,138.42,3.45,53.22,0.04
37,45,194.83,2.59,34.6,0.03
37,46,145.76,2.07,57.48,0.03
37,47,151.62,2.34,45.32,0.02
37,48,142.21,3.79,40.91,0.02
37,49,178.96,3.8,45.14,0.03
37,50,170.22,2.26,35.22,0.02
37,51,152.93,3.07,46.53,0.03
37,52,149.18,3.47,34.72,0.03
37,53,104.23,3.34,59.86,0.03
37,54,107.5,2.61,59.0,0.04
37,55,113.36,3.01,52.54,0.02
37,56,116.68,2.44,45.37,0.03
37,57,172.3,3.72,30.1,0.03
37,58,130.89,3.5,45.54,0.04
37,59,149.43,3.81,48.83,0.04
37,60,148.82,2.08,44.0,0.03
37,61,105.91,3.97,55.78,0.02
37,62,125.63,3.26,49.02,0.04
37,63,121.14,2.73,53.1,0.02
37,64,155.85,2.72,31.83,0.02
37,65,153.51,2.21,58.39,0.04
37,66,106.62,3.57,40.02,0.03
37,67,161.34,3.08,43.59,0.04
37,68,167.36,3.55,37.27,0.04
37,69,169.53,2.92,54.29,0.03
37,70,115.11,2.55,39.09,0.04
37,71,159.89,2.64,38.33,0.03
37,72,115.04,3.01,38.16,0.03
37,73,187.79,3.87,31.15,0.02
37,74,107.31,2.36,34.68,0.02
37,75,167.08,3.41,50.3,0.02
37,76,196.92,2.08,56.94,0.04
37,77,126.94,3.79,31.55,0.03
37,78,132.79,2.2,58.27,0.02
37,79,167.2,2.4,34.97,0.03
37,80,117.24,3.71,33.89,0.02
37,81,189.39,2.65,44.72,0.02
37,82,159.19,3.77,45.96,0.02
37,83,100.94,3.34,44.79,0.02
37,84,140.81,3.04,55.45,0.02
37,85,100.97,3.49,31.51,0.02
37,86,113.98,3.86,44.05,0.03
37,87,103.74,2.9,30.8,0.03
37,88,111.22,2.42,43.68,0.02
37,89,157.61,2.94,52.55,0.03
37,90,159.69,3.99,39.15,0.02
37,91,113.65,2.91,51.17,0.04
37,92,146.8,2.49,40.14,0.03
37,93,100.44,3.25,50.93,0.02
37,94,166.46,3.32,51.27,0.02
37,95,118.91,2.96,58.27,0.03
37,96,112.45,2.6,45.01,0.04
37,97,159.27,2.56,36.77,0.02
37,98,144.29,3.95,46.43,0.04
37,99,117.7,3.77,33.26,0.03
38,0,178.45,3.52,59.28,0.04
38,1,130.89,2.04,31.05,0.03
38,2,171.93,3.67,45.18,0.03
38,3,136.1,3.47,31.75,0.03
38,4,103.0,3.75,43.54,0.03
38,5,131.58,3.15,55.35,0.02
38,6,162.57,3.46,52.92,0.04
38,7,112.3,3.62,50.99,0.03
38,8,113.83,3.05,55.92,0.04
38,9,124.74,2.64,42.83,0.04
38,10,110.54,3.07,42.64,0.03
38,11,149.16,3.32,43.65,0.03
38,12,195.21,3.12,37.4,0.03
38,13,101.12,3.84,54.07,0.02
38,14,147.32,3.45,38.59,0.02
38,15,145.12,3.45,56.54,0.04
38,16,137.85,2.46,56.88,0.02
38,17,139.69,3.2,50.99,0.03
38,18,105.61,2.74,51.72,0.02
38,19,109.18,2.55,35.98,0.04
38,20,139.21,2.23,34.24,0.04
38,21,108.86,3.21,44.91,0.03
38,22,182.69,4.0,43.26,0.03
38,23,118.51,2.48,39.93,0.02
38,24,103.63,2.29,36.01,0.03
38,25,188.05,2.3,58.27,0.03
38,26,173.19,2.77,54.67,0.03
38,27,137.01,2.89,53.58,0.03
38,28,192.7,2.07,35.92,0.03
38,29,120.36,2.1,41.76,0.04
38,30,115.17,3.46,32.95,0.03
38,31,168.13,3.78,57.35,0.03
38,32,160.2,2.36,37.91,0.03
38,33,107.38,2.28,57.02,0.03
38,34,112.66,2.8,34.96,0.04
38,35,110.83,3.29,54.38,0.03
38,36,129.1,2.98,52.04,0.02
38,37,134.99,2.85,43.33,0.04
38,38,133.7,2.69,52.47,0.03
38,39,189.26,3.31,49.29,0.02
38,40,132.16,3.58,50.86,0.03
38,41,133.93,2.63,31.71,0.03
38,42,126.28,3.76,54.97,0.03
38,43,191.28,2.61,35.53,0.02
38,44,167.7,2.84,35.51,0.03
38,45,125.54,2.15,46.2,0.04
38,46,173.54,3.46,55.5,0.03
38,47,116.42,2.09,42.57,0.02
38,48,190.98,3.85,36.46,0.02
38,49,127.06,3.54,41.93,0.03
38,50,199.24,3.23,49.17,0.03
38,51,163.75,3.88,44.6,0.02
38,52,180.79,3.18,52.55,0.03
38,53,193.76,2.08,54.08,0.03
38,54,145.31,2.66,43.68,0.03
38,55,171.06,2.5,39.36,0.03
38,56,107.93,3.83,33.88,0.04
38,57,134.11,2.68,38.5,0.02
38,58,127.23,3.77,44.79,0.04
38,59,163.58,3.14,48.97,0.03
38,60,114.11,2.02,55.4,0.04
38,61,132.17,3.41,47.4,0.04
38,62,127.56,3.59,42.54,0.03
38,63,191.5,2.26,44.09,0.02
38,64,163.41,3.15,44.58,0.02
38,65,134.4,2.62,35.81,0.04
38,66,158.24,3.13,40.79,0.03
38,67,157.52,2.25,44.79,0.03
38,68,125.45,2.04,44.0,0.04
38,69,149.02,2.94,42.56,0.04
38,70,127.35,2.88,36.79,0.03
38,71,132.48,2.26,45.34,0.03
38,72,179.99,2.43,53.2,0.02
38,73,119.69,3.12,44.87,0.03
38,74,195.07,3.25,49.02,0.02
38,75,197.58,2.06,56.4,0.03
38,76,137.4,3.53,58.56,0.02
38,77,129.23,2.62,37.93,0.03
38,78,114.76,3.25,31.23,0.04
38,79,128.12,3.97,40.85,0.04
38,80,184.26,3.29,31.65,0.03
38,81,127.37,2.18,40.06,0.04
38,82,187.06,2.62,57.89,0.02
38,83,196.02,2.78,34.32,0.03
38,84,119.25,2.67,32.63,0.02
38,85,177.47,2.0,41.16,0.03
38,86,170.01,2.91,55.8,0.03
38,87,128.65,3.95,51.86,0.04
38,88,119.15,2.76,44.25,0.03
38,89,125.57,3.25,57.47,0.03
38,90,116.35,2.43,51.59,0.03
38,91,171.74,2.53,41.09,0.02
38,92,142.77,2.65,34.5,0.03
38,93,179.52,3.53,35.0,0.03
38,94,138.02,2.32,59.78,0.03
38,95,154.67,3.74,40.46,0.03
38,96,119.72,2.72,46.34,0.04
38,97,194.29,3.88,33.93,0.04
38,98,188.77,3.48,30.38,0.03
38,99,107.77,2.21,47.83,0.03
39,0,132.84,2.79,43.83,0.02
39,1,113.86,2.05,56.78,0.03
39,2,128.47,2.17,54.46,0.03
39,3,134.44,3.86,58.38,0.03
39,4,182.14,2.32,47.38,0.03
39,5,160.14,2.23,48.15,0.02
39,6,150.38,2.65,48.05,0.04
39,7,195.63,3.63,31.24,0.02
39,8,153.43,3.69,57.87,0.04
39,9,192.29,2.61,49.71,0.02
39,10,107.96,3.62,45.43,0.02
39,11,122.17,3.68,31.55,0.03
39,12,181.34,2.4,58.97,0.03
39,13,160.51,3.06,31.27,0.04
39,14,165.38,2.38,52.25,0.02
39,15,137.82,3.15,41.81,0.04
39,16,199.41,2.55,50.39,0.03
39,17,168.2,2.14,38.91,0.02
39,18,164.81,3.61,53.16,0.03
39,19,123.64,3.57,57.96,0.04
39,20,186.12,3.99,34.45,0.02
39,21,133.02,2.34,52.6,0.03
39,22,141.79,2.03,34.89,0.04
39,23,105.39,3.29,45.02,0.03
39,24,158.91,3.09,47.4,0.03
39,25,109.57,2.34,35.7,0.03
39,26,153.52,2.9,46.3,0.03
39,27,164.0,3.03,45.65,0.03
39,28,142.71,3.4,33.91,0.03
39,29,164.32,2.48,50.59,0.02
39,30,140.56,3.66,31.24,0.02
39,31,123.93,2.08,56.15,0.04
39,32,137.18,2.39,56.65,0.02
39,33,184.74,3.93,34.9,0.03
39,34,149.6,3.32,31.42,0.04
39,35,171.84,2.34,41.17,0.03
39,36,134.6,3.75,37.52,0.02
39,37,195.26,3.6,47.07,0.02
39,38,181.66,2.37,39.31,0.02
39,39,105.32,2.88,45.59,0.02
39,40,140.42,2.66,58.98,0.03
39,41,116.64,2.33,42.16,0.02
39,42,127.78,3.45,53.97,0.04
39,43,149.6,3.28,35.27,0.04
39,44,161.29,2.86,33.11,0.03
39,45,158.57,2.95,57.19,0.03
39,46,177.45,2.14,56.82,0.03
39,47,148.59,2.52,55.52,0.03
39,48,156.87,4.0,52.61,0.04
39,49,197.87,3.56,45.93,0.03
39,50,127.71,3.28,30.57,0.03
39,51,104.49,2.03,57.73,0.03
39,52,102.71,3.4,47.68,0.03
39,53,167.39,2.3,48.51,0.03
39,54,134.38,2.07,34.19,0.02
39,55,145.77,2.14,47.03,0.02
39,56,168.22,3.76,32.86,0.03
39,57,136.27,3.58,59.34,0.04
39,58,106.52,2.4,38.08,0.03
39,59,125.2,3.43,33.97,0.04
39,60,101.31,2.02,33.67,0.04
39,61,151.38,2.32,53.86,0.03
39,62,136.47,3.73,45.5,0.03
39,63,139.75,2.48,42.37,0.03
39,64,157.79,2.18,41.27,0.04
39,65,164.55,3.21,31.46,0.03
39,66,197.15,3.06,54.65,0.03
39,67,144.01,2.42,35.53,0.03
39,68,194.7,3.29,43.99,0.03
39,69,195.99,3.27,51.05,0.02
39,70,169.83,2.27,31.36,0.03
39,71,181.73,3.41,35.34,0.03
39,72,189.03,2.87,39.3,0.02
39,73,106.84,2.37,59.64,0.03
39,74,103.61,2.03,52.5,0.03
39,75,157.3,2.71,55.02,0.02
39,76,187.43,2.78,57.29,0.04
39,77,114.36,2.31,31.63,0.02
39,78,151.03,3.54,44.96,0.03
39,79,141.69,3.01,57.03,0.03
39,80,127.6,2.29,51.62,0.04
39,81,130.62,3.24,49.02,0.03
39,82,171.15,3.86,37.56,0.04
39,83,101.88,3.99,54.05,0.03
39,84,171.14,2.16,36.02,0.03
39,85,137.4,3.64,52.65,0.03
39,86,104.54,2.46,32.68,0.02
39,87,174.17,2.65,40.75,0.03
39,88,119.03,3.95,33.54,0.03
39,89,173.05,2.98,57.38,0.03
39,90,141.61,2.04,34.8,0.02
39,91,185.5,3.26,46.25,0.03
39,92,130.48,2.44,44.12,0.04
39,93,140.05,2.0,39.02,0.03
39,94,183.93,3.13,56.88,0.02
39,95,148.98,3.71,48.12,0.04
39,96,128.51,2.36,46.69,0.04
39,97,147.19,3.77,36.25,0.02
39,98,179.15,2.52,40.96,0.02
39,99,129.56,3.19,58.12,0.02
40,0,186.2,2.2,35.98,0.02
40,1,119.36,2.14,42.03,0.04
40,2,107.65,2.73,31.69,0.03
40,3,139.38,2.51,56.71,0.03
40,4,152.84,3.81,59.07,0.03
40,5,122.92,3.29,45.56,0.04
40,6,166.5,3.44,40.55,0.03
40,7,129.27,2.67,59.56,0.02
40,8,159.67,2.91,37.99,0.04
40,9,126.45,3.17,37.42,0.03
40,10,109.97,3.27,54.21,0.04
40,11,106.18,2.54,48.14,0.03
40,12,137.27,2.52,31.52,0.03
40,13,189.54,2.64,53.95,0.04
40,14,144.92,3.14,44.98,0.03
40,15,171.65,3.77,30.46,0.04
40,16,111.03,2.86,33.0,0.04
40,17,135.15,3.96,39.26,0.03
40,18,146.09,2.17,36.75,0.04
40,19,183.56,3.42,47.58,0.02
40,20,114.72,3.36,54.01,0.03
40,21,187.53,2.31,45.45,0.03
40,22,172.06,3.15,31.3,0.04
40,23,114.7,2.89,44.06,0.02
40,24,167.37,2.31,58.52,0.03
40,25,118.11,3.63,46.43,0.03
40,26,110.8,3.02,47.38,0.04
40,27,179.44,2.52,43.14,0.02
40,28,146.03,3.94,52.92,0.02
40,29,116.52,3.5,38.81,0.04
40,30,168.01,3.37,51.94,0.02
40,31,198.54,2.79,37.78,0.04
40,32,110.9,3.9,35.52,0.04
40,33,130.01,3.02,40.45,0.03
40,34,129.5,3.01,46.33,0.02
40,35,100.23,3.86,37.67,0.04
40,36,103.54,3.05,41.0,0.03
40,37,139.29,3.83,47.56,0.02
40,38,184.91,2.3,36.76,0.02
40,39,175.74,3.67,51.05,0.03
40,40,177.37,2.84,52.47,0.03
40,41,102.73,3.61,53.2,0.03
40,42,160.75,3.06,48.59,0.03
40,43,101.77,2.34,32.61,0.02
40,44,152.78,3.39,38.22,0.03
40,45,119.53,2.07,40.29,0.03
40,46,132.93,2.36,42.25,0.03
40,47,154.32,3.32,51.05,0.03
40,48,100.84,2.84,46.31,0.04
40,49,114.12,2.69,36.03,0.03
40,50,106.31,2.45,45.73,0.02
40,51,109.74,3.21,33.68,0.02
40,52,191.99,2.77,44.83,0.04
40,53,173.75,3.76,39.61,0.03
40,54,164.43,2.62,57.53,0.04
40,55,181.39,2.12,54.33,0.04
40,56,145.14,2.79,35.66,0.03
40,57,109.04,2.9,44.45,0.02
40,58,112.48,3.71,38.81,0.02
40,59,147.79,3.84,35.28,0.03
40,60,196.53,3.74,33.11,0.02
40,61,127.43,2.69,42.96,0.03
40,62,199.89,2.43,34.6,0.03
40,63,134.62,3.0,52.51,0.02
40,64,148.19,2.14,32.35,0.02
40,65,128.64,2.71,41.37,0.04
40,66,130.68,3.36,32.07,0.03
40,67,192.43,3.9,30.05,0.04
40,68,184.35,3.21,50.26,0.02
40,69,108.58,2.96,52.57,0.03
40,70,172.98,2.29,52.44,0.03
40,71,116.22,2.51,47.81,0.03
40,72,102.4,2.1,44.61,0.03
40,73,154.44,3.04,53.98,0.03
40,74,101.47,2.38,32.27,0.03
40,75,197.82,3.65,49.52,0.04
40,76,178.98,3.59,43.33,0.03
40,77,179.33,2.28,45.65,0.03
40,78,117.39,2.57,49.21,0.04
40,79,197.29,2.31,43.04,0.03
40,80,142.31,2.41,56.02,0.04
40,81,150.19,3.96,51.29,0.04
40,82,160.87,2.93,50.44,0.03
40,83,170.71,3.36,44.95,0.04
40,84,127.94,3.9,32.34,0.03
40,85,107.27,3.43,51.15,0.03
40,86,121.88,2.09,34.71,0.02
40,87,156.86,2.61,58.91,0.03
40,88,159.69,2.88,50.98,0.03
40,89,121.52,3.14,30.71,0.03
40,90,102.39,3.18,42.81,0.03
40,91,157.69,3.56,47.35,0.04
40,92,167.59,3.25,55.82,0.04
40,93,173.32,2.09,58.61,0.02
40,94,127.49,2.37,46.02,0.02
40,95,195.99,2.21,37.64,0.03
40,96,105.55,2.03,36.21,0.03
40,97,112.77,2.82,37.65,0.03
40,98,192.47,3.89,58.61,0.03
40,99,160.21,3.11,55.05,0.04
41,0,101.63,3.73,31.85,0.02
41,1,131.1,2.87,51.17,0.04
41,2,182.46,3.49,42.29,0.03
41,3,117.66,2.39,57.37,0.02
41,4,176.07,3.77,40.25,0.02
41,5,116.61,2.95,55.25,0.03
41,6,194.55,3.41,55.97,0.02
41,7,125.92,3.05,34.55,0.02
41,8,188.89,2.53,31.49,0.03
41,9,127.43,3.74,40.93,0.04
41,10,106.55,3.58,40.05,0.03
41,11,160.26,3.03,37.29,0.03
41,12,166.37,3.33,54.41,0.02
41,13,188.92,2.1,45.28,0.02
41,14,168.76,3.52,56.29,0.03
41,15,125.2,2.5,34.11,0.04
41,16,193.49,2.29,40.67,0.03
41,17,150.7,2.04,47.8,0.04
41,18,136.17,3.38,58.38,0.02
41,19,124.66,2.67,49.46,0.04
41,20,167.13,2.74,36.08,0.04
41,21,106.39,3.82,37.68,0.03
41,22,155.39,3.63,48.89,0.03
41,23,155.01,3.67,38.56,0.02
41,24,104.23,3.33,43.05,0.04
41,25,136.54,2.24,48.53,0.04
41,26,182.01,2.33,35.33,0.03
41,27,198.86,3.27,31.56,0.03
41,28,157.53,2.0,34.1,0.02
41,29,139.96,3.92,57.16,0.04
41,30,163.32,3.28,36.21,0.03
41,31,126.51,3.55,50.33,0.02
41,32,192.95,3.84,37.1,0.02
41,33,179.99,3.07,32.25,0.03
41,34,115.19,2.62,46.91,0.02
41,35,164.98,3.27,59.47,0.03
41,36,159.66,2.24,30.54,0.03
41,37,131.87,3.12,30.89,0.03
41,38,121.02,2.95,59.58,0.03
41,39,159.14,2.78,32.36,0.02
41,40,145.41,2.59,51.64,0.03
41,41,191.41,3.43,57.89,0.03
41,42,119.8,2.15,41.01,0.03
41,43,149.8,2.61,51.27,0.03
41,44,190.46,3.72,56.74,0.03
41,45,172.19,2.49,51.97,0.03
41,46,135.09,3.97,38.69,0.02
41,47,127.71,2.35,32.49,0.04
41,48,149.11,2.46,33.15,0.03
41,49,144.8,3.12,32.35,0.02
41,50,100.97,3.19,57.02,0.02
41,51,136.64,3.63,59.69,0.03
41,52,100.24,2.75,58.29,0.03
41,53,120.67,3.76,58.31,0.03
41,54,193.3,2.59,47.77,0.03
41,55,101.11,3.63,36.07,0.04
41,56,198.71,2.95,35.43,0.02
41,57,184.92,2.26,56.51,0.03
41,58,110.41,2.18,54.0,0.02
41,59,174.13,2.44,50.79,0.03
41,60,182.19,2.47,41.49,0.03
41,61,117.07,3.25,45.14,0.02
41,62,164.75,2.3,43.77,0.03
41,63,134.44,3.13,58.44,0.03
41,64,135.72,3.43,39.87,0.03
41,65,125.66,3.09,38.08,0.03
41,66,189.2,3.28,38.57,0.02
41,67,158.27,2.95,48.44,0.03
41,68,177.92,3.73,54.07,0.03
41,69,144.02,3.52,33.36,0.04
41,70,161.45,2.78,38.07,0.03
41,71,160.31,2.57,50.75,0.03
41,72,108.11,2.49,50.37,0.03
41,73,171.46,2.69,58.0,0.02
41,74,156.08,3.68,44.93,0.03
41,75,137.71,2.09,56.23,0.04
41,76,133.93,3.94,59.97,0.03
41,77,157.37,3.72,36.38,0.03
41,78,125.46,2.51,56.51,0.03
41,79,158.63,2.12,30.77,0.02
41,80,155.19,2.64,45.17,0.04
41,81,117.04,2.94,56.13,0.02
41,82,110.19,2.19,41.78,0.03
41,83,192.12,2.67,37.9,0.04
41,84,135.69,2.46,44.94,0.04
41,85,153.7,3.62,36.66,0.02
41,86,182.53,2.9,52.04,0.02
41,87,155.11,3.82,30.83,0.02
41,88,178.19,2.33,50.14,0.03
41,89,143.21,3.11,31.79,0.03
41,90,110.88,2.51,54.81,0.03
41,91,166.73,3.16,54.7,0.04
41,92,106.16,3.72,55.14,0.03
41,93,195.76,2.87,30.49,0.03
41,94,196.07,3.65,32.62,0.02
41,95,155.6,3.39,33.1,0.03
41,96,170.38,2.98,51.6,0.03
41,97,188.46,3.07,31.2,0.02
41,98,142.12,3.43,59.84,0.03
41,99,175.18,3.37,55.95,0.04
42,0,144.77,3.15,36.05,0.03
42,1,191.43,2.7,42.56,0.03
42,2,119.44,3.25,54.54,0.03
42,3,118.15,2.83,51.39,0.02
42,4,152.01,3.9,46.44,0.04
42,5,131.58,3.05,40.26,0.02
42,6,114.18,2.21,53.95,0.03
42,7,140.02,2.06,35.85,0.04
42,8,123.4,3.21,32.74,0.02
42,9,174.03,2.27,32.74,0.03
42,10,118.07,3.51,57.07,0.02
42,11,168.76,2.0,46.82,0.03
42,12,146.9,2.76,53.86,0.04
42,13,131.42,3.04,49.59,0.03
42,14,178.12,3.61,47.43,0.04
42,15,194.7,2.81,39.85,0.04
