x-waarde,y-waarde,CO2,CH4,NO2,NH3,tot_uitstoot,omgevingsuitstoot,Code,Naam,Straat,Huisnr,Postcd,Plaats,Xwaarde,Ywaarde,Maxuitst,Beruitst,Boete,Controle,Freq,Ctpers,_merge
15,10,180.65,2.02,55.33,0.04,547.8,0.0,,,,,,,,,,,,,,,left_only
15,11,196.98,2.27,56.23,0.04,574.88,0.0,,,,,,,,,,,,,,,left_only
15,12,120.34,3.26,55.78,0.03,510.74,0.0,,,,,,,,,,,,,,,left_only
15,13,106.56,3.28,56.52,0.03,501.16,0.0,,,,,,,,,,,,,,,left_only
15,14,186.85,2.02,49.32,0.02,503.95,0.0,,,,,,,,,,,,,,,left_only
15,15,180.49,2.43,54.1,0.03,541.74,0.0,,,,,,,,,,,,,,,left_only
15,16,170.41,3.33,46.36,0.02,505.46000000000004,0.0,,,,,,,,,,,,,,,left_only
15,17,169.33,2.21,36.61,0.02,427.63,0.0,,,,,,,,,,,,,,,left_only
15,18,194.41,3.94,55.92,0.03,602.51,0.0,,,,,,,,,,,,,,,left_only
15,19,104.1,2.24,55.93,0.03,469.75,0.0,,,,,,,,,,,,,,,left_only
15,20,572.57,10.95,230.23,0.15,2147.47,536.8675,,,,,,,,,,,,,,,left_only
15,21,1646.83,21.06,479.63,0.37,4941.48,2470.74,,,,,,,,,,,,,,,left_only
15,22,1646.83,21.06,479.63,0.37,4941.48,2470.74,,,,,,,,,,,,,,,left_only
15,23,1646.83,21.06,479.63,0.37,4941.48,2470.74,,,,,,,,,,,,,,,left_only
15,24,572.57,10.95,230.23,0.15,2147.47,536.8675,,,,,,,,,,,,,,,left_only
15,25,111.44,3.49,48.99,0.03,473.64,0.0,,,,,,,,,,,,,,,left_only
15,26,158.12,3.51,52.8,0.04,549.87,0.0,,,,,,,,,,,,,,,left_only
15,27,120.92,3.34,53.62,0.03,502.52,0.0,,,,,,,,,,,,,,,left_only
15,28,105.99,3.56,44.86,0.02,439.29,0.0,,,,,,,,,,,,,,,left_only
15,29,158.81,3.75,50.91,0.03,537.11,0.0,,,,,,,,,,,,,,,left_only
15,30,101.16,3.89,35.09,0.03,403.86,0.0,,,,,,,,,,,,,,,left_only
15,31,170.07,3.74,44.7,0.02,507.07,0.0,,,,,,,,,,,,,,,left_only
15,32,148.81,2.11,52.21,0.03,492.61,0.0,,,,,,,,,,,,,,,left_only
15,33,108.97,2.94,31.79,0.03,371.41999999999996,0.0,,,,,,,,,,,,,,,left_only
15,34,107.14,3.59,55.86,0.02,496.19,0.0,,,,,,,,,,,,,,,left_only
15,35,161.82,2.91,36.08,0.03,444.96999999999997,0.0,,,,,,,,,,,,,,,left_only
15,36,135.85,2.28,31.26,0.03,379.15,0.0,,,,,,,,,,,,,,,left_only
15,37,120.6,3.87,34.3,0.04,428.85,0.0,,,,,,,,,,,,,,,left_only
15,38,123.66,3.71,59.26,0.04,552.71,0.0,,,,,,,,,,,,,,,left_only
15,39,193.25,2.02,43.15,0.03,489.5,0.0,,,,,,,,,,,,,,,left_only
15,40,120.3,3.14,39.05,0.02,414.05,0.0,,,,,,,,,,,,,,,left_only
15,41,142.38,2.34,31.18,0.02,376.78,0.0,,,,,,,,,,,,,,,left_only
15,42,187.59,3.66,43.5,0.03,526.59,0.0,,,,,,,,,,,,,,,left_only
15,43,175.08,2.88,53.97,0.03,546.9300000000001,0.0,,,,,,,,,,,,,,,left_only
15,44,101.14,3.7,56.1,0.03,504.14,0.0,,,,,,,,,,,,,,,left_only
15,45,192.62,2.46,38.64,0.03,477.32,0.0,,,,,,,,,,,,,,,left_only
15,46,117.34,2.88,54.26,0.03,490.64,0.0,,,,,,,,,,,,,,,left_only
15,47,151.7,2.84,33.93,0.03,422.35,0.0,,,,,,,,,,,,,,,left_only
15,48,152.19,3.44,57.97,0.03,558.04,0.0,,,,,,,,,,,,,,,left_only
15,49,144.65,2.29,51.27,0.02,478.25,0.0,,,,,,,,,,,,,,,left_only
15,50,130.55,3.41,55.28,0.03,522.2,0.0,,,,,,,,,,,,,,,left_only
15,51,183.04,3.94,52.16,0.03,572.3399999999999,0.0,,,,,,,,,,,,,,,left_only
15,52,137.21,3.41,42.74,0.04,476.16,0.0,,,,,,,,,,,,,,,left_only
15,53,161.99,2.26,55.87,0.03,527.8399999999999,0.0,,,,,,,,,,,,,,,left_only
15,54,158.05,3.55,37.58,0.03,464.7,0.0,,,,,,,,,,,,,,,left_only
15,55,199.57,2.59,39.24,0.02,480.52,0.0,,,,,,,,,,,,,,,left_only
15,56,147.38,3.9,59.11,0.02,560.4300000000001,0.0,,,,,,,,,,,,,,,left_only
15,57,199.56,3.52,30.01,0.04,477.61,0.0,,,,,,,,,,,,,,,left_only
15,58,161.56,3.25,50.07,0.03,523.16,0.0,,,,,,,,,,,,,,,left_only
15,59,161.23,3.58,57.5,0.04,578.23,0.0,,,,,,,,,,,,,,,left_only
15,60,164.55,3.85,39.05,0.03,486.05,0.0,,,,,,,,,,,,,,,left_only
15,61,158.66,2.64,54.02,0.04,534.76,0.0,,,,,,,,,,,,,,,left_only
15,62,173.39,2.99,49.87,0.04,537.49,0.0,,,,,,,,,,,,,,,left_only
15,63,192.77,2.62,49.26,0.03,534.5699999999999,0.0,,,,,,,,,,,,,,,left_only
15,64,160.05,2.26,50.75,0.03,500.3,0.0,,,,,,,,,,,,,,,left_only
15,65,166.78,3.98,45.21,0.03,522.3299999999999,0.0,,,,,,,,,,,,,,,left_only
15,66,148.53,2.74,51.55,0.04,514.78,0.0,,,,,,,,,,,,,,,left_only
15,67,150.09,3.22,39.51,0.02,448.14,0.0,,,,,,,,,,,,,,,left_only
15,68,135.12,2.44,47.97,0.04,475.97,0.0,,,,,,,,,,,,,,,left_only
15,69,152.35,3.1,59.15,0.02,545.6,0.0,,,,,,,,,,,,,,,left_only
15,70,125.76,2.43,36.48,0.03,398.90999999999997,0.0,,,,,,,,,,,,,,,left_only
15,71,198.18,3.77,46.86,0.03,556.73,0.0,,,,,,,,,,,,,,,left_only
15,72,115.46,2.01,32.1,0.03,356.21,0.0,,,,,,,,,,,,,,,left_only
15,73,103.22,2.4,34.82,0.03,367.32,0.0,,,,,,,,,,,,,,,left_only
15,74,198.26,2.08,49.63,0.03,528.41,0.0,,,,,,,,,,,,,,,left_only
15,75,174.81,3.03,44.54,0.02,493.26,0.0,,,,,,,,,,,,,,,left_only
15,76,153.69,2.2,41.98,0.03,448.59,0.0,,,,,,,,,,,,,,,left_only
15,77,101.52,2.78,46.97,0.04,445.87,0.0,,,,,,,,,,,,,,,left_only
15,78,151.76,2.45,47.03,0.04,488.15999999999997,0.0,,,,,,,,,,,,,,,left_only
15,79,152.34,3.58,34.06,0.03,442.14,0.0,,,,,,,,,,,,,,,left_only
15,80,198.08,3.9,31.84,0.04,494.78000000000003,0.0,,,,,,,,,,,,,,,left_only
15,81,157.95,2.85,52.46,0.03,521.5,0.0,,,,,,,,,,,,,,,left_only
15,82,131.69,2.81,50.84,0.03,486.14,0.0,,,,,,,,,,,,,,,left_only
15,83,172.61,2.03,46.52,0.03,485.96000000000004,0.0,,,,,,,,,,,,,,,left_only
15,84,157.04,3.95,46.52,0.03,518.39,0.0,,,,,,,,,,,,,,,left_only
15,85,117.1,3.56,36.61,0.02,409.15,0.0,,,,,,,,,,,,,,,left_only
15,86,100.4,3.63,40.11,0.03,421.70000000000005,0.0,,,,,,,,,,,,,,,left_only
15,87,151.02,3.91,39.39,0.03,475.72,0.0,,,,,,,,,,,,,,,left_only
15,88,198.75,2.73,34.23,0.03,468.15,0.0,,,,,,,,,,,,,,,left_only
15,89,111.43,2.28,36.95,0.03,383.18,0.0,,,,,,,,,,,,,,,left_only
15,90,145.75,2.69,33.71,0.04,421.55,0.0,,,,,,,,,,,,,,,left_only
15,91,160.47,2.87,49.45,0.03,509.47,0.0,,,,,,,,,,,,,,,left_only
15,92,142.66,3.07,32.31,0.03,410.96000000000004,0.0,,,,,,,,,,,,,,,left_only
15,93,143.67,2.77,54.91,0.03,517.4699999999999,0.0,,,,,,,,,,,,,,,left_only
15,94,113.01,2.29,44.9,0.03,424.76,0.0,,,,,,,,,,,,,,,left_only
15,95,121.7,2.54,47.45,0.04,462.45,0.0,,,,,,,,,,,,,,,left_only
15,96,188.1,3.69,31.29,0.04,476.8,0.0,,,,,,,,,,,,,,,left_only
15,97,168.26,3.26,52.52,0.02,532.36,0.0,,,,,,,,,,,,,,,left_only
15,98,183.18,3.83,56.21,0.03,589.98,0.0,,,,,,,,,,,,,,,left_only
15,99,187.66,2.94,41.7,0.02,489.65999999999997,0.0,,,,,,,,,,,,,,,left_only
16,0,178.03,2.75,32.52,0.04,449.38,0.0,,,,,,,,,,,,,,,left_only
16,1,195.18,2.79,45.49,0.02,512.38,0.0,,,,,,,,,,,,,,,left_only
16,2,186.09,2.36,34.85,0.03,449.34000000000003,0.0,,,,,,,,,,,,,,,left_only
16,3,188.35,3.89,41.97,0.02,515.45,0.0,,,,,,,,,,,,,,,left_only
16,4,160.65,2.35,39.07,0.03,444.75,0.0,,,,,,,,,,,,,,,left_only
16,5,137.62,3.7,30.19,0.03,411.07000000000005,0.0,,,,,,,,,,,,,,,left_only
16,6,156.39,3.21,54.14,0.04,547.3399999999999,0.0,,,,,,,,,,,,,,,left_only
16,7,159.01,2.49,33.9,0.04,430.76,0.0,,,,,,,,,,,,,,,left_only
16,8,186.97,2.84,41.01,0.02,483.02,0.0,,,,,,,,,,,,,,,left_only
16,9,149.88,2.12,38.09,0.02,413.33000000000004,0.0,,,,,,,,,,,,,,,left_only
16,10,170.2,3.9,36.69,0.04,491.15,0.0,,,,,,,,,,,,,,,left_only
16,11,160.29,2.46,59.98,0.02,541.6899999999999,0.0,,,,,,,,,,,,,,,left_only
16,12,150.84,3.62,41.44,0.03,478.53999999999996,0.0,,,,,,,,,,,,,,,left_only
16,13,154.6,3.7,43.52,0.03,494.70000000000005,0.0,,,,,,,,,,,,,,,left_only
16,14,138.55,2.22,39.33,0.03,420.7,0.0,,,,,,,,,,,,,,,left_only
16,15,166.96,3.63,59.66,0.04,596.01,0.0,,,,,,,,,,,,,,,left_only
16,16,144.93,3.66,43.82,0.03,485.53,0.0,,,,,,,,,,,,,,,left_only
16,17,155.47,2.25,46.92,0.04,486.32000000000005,0.0,,,,,,,,,,,,,,,left_only
16,18,140.1,3.16,53.29,0.03,515.55,0.0,,,,,,,,,,,,,,,left_only
16,19,176.63,2.21,53.21,0.03,527.9300000000001,0.0,,,,,,,,,,,,,,,left_only
16,20,572.57,10.95,230.23,0.15,2147.47,536.8675,,,,,,,,,,,,,,,left_only
16,21,572.57,10.95,230.23,0.15,2147.47,536.8675,,,,,,,,,,,,,,,left_only
16,22,572.57,10.95,230.23,0.15,2147.47,536.8675,,,,,,,,,,,,,,,left_only
16,23,572.57,10.95,230.23,0.15,2147.47,536.8675,,,,,,,,,,,,,,,left_only
16,24,572.57,10.95,230.23,0.15,2147.47,536.8675,,,,,,,,,,,,,,,left_only
16,25,133.37,2.54,46.33,0.03,458.52,0.0,,,,,,,,,,,,,,,left_only
16,26,181.09,3.38,37.68,0.03,483.99,0.0,,,,,,,,,,,,,,,left_only
16,27,157.18,2.54,47.62,0.04,498.78,0.0,,,,,,,,,,,,,,,left_only
16,28,149.03,2.36,33.79,0.03,406.98,0.0,,,,,,,,,,,,,,,left_only
16,29,134.59,2.05,51.08,0.04,481.24,0.0,,,,,,,,,,,,,,,left_only
16,30,176.17,3.95,32.29,0.03,466.36999999999995,0.0,,,,,,,,,,,,,,,left_only
16,31,119.73,2.66,58.04,0.03,506.43,0.0,,,,,,,,,,,,,,,left_only
16,32,101.48,2.4,55.07,0.02,456.83000000000004,0.0,,,,,,,,,,,,,,,left_only
16,33,104.01,3.18,36.54,0.03,396.21,0.0,,,,,,,,,,,,,,,left_only
16,34,161.28,2.23,50.75,0.03,500.78,0.0,,,,,,,,,,,,,,,left_only
16,35,111.51,3.61,54.82,0.03,505.86,0.0,,,,,,,,,,,,,,,left_only
16,36,140.42,3.11,59.56,0.03,545.97,0.0,,,,,,,,,,,,,,,left_only
16,37,104.74,3.75,56.5,0.03,510.99,0.0,,,,,,,,,,,,,,,left_only
16,38,197.87,3.86,46.2,0.02,545.37,0.0,,,,,,,,,,,,,,,left_only
16,39,192.38,3.8,58.07,0.04,617.73,0.0,,,,,,,,,,,,,,,left_only
16,40,180.48,2.46,59.6,0.03,569.98,0.0,,,,,,,,,,,,,,,left_only
16,41,110.21,2.39,32.03,0.02,350.11,0.0,,,,,,,,,,,,,,,left_only
16,42,157.06,3.76,38.19,0.02,462.01,0.0,,,,,,,,,,,,,,,left_only
16,43,106.99,2.76,53.91,0.02,465.53999999999996,0.0,,,,,,,,,,,,,,,left_only
16,44,116.64,3.75,38.69,0.03,433.84,0.0,,,,,,,,,,,,,,,left_only
16,45,158.06,3.76,40.18,0.02,472.96000000000004,0.0,,,,,,,,,,,,,,,left_only
16,46,108.72,3.56,35.44,0.03,404.91999999999996,0.0,,,,,,,,,,,,,,,left_only
16,47,108.49,2.81,42.28,0.03,420.14,0.0,,,,,,,,,,,,,,,left_only
16,48,186.0,3.52,35.8,0.03,483.0,0.0,,,,,,,,,,,,,,,left_only
16,49,195.2,2.55,42.97,0.03,503.79999999999995,0.0,,,,,,,,,,,,,,,left_only
16,50,179.93,2.62,55.25,0.04,561.6800000000001,0.0,,,,,,,,,,,,,,,left_only
16,51,150.32,3.33,52.6,0.03,526.5699999999999,0.0,,,,,,,,,,,,,,,left_only
16,52,160.9,3.69,39.78,0.03,482.05,0.0,,,,,,,,,,,,,,,left_only
16,53,162.77,2.53,59.01,0.04,561.07,0.0,,,,,,,,,,,,,,,left_only
16,54,105.5,2.16,43.99,0.03,409.45000000000005,0.0,,,,,,,,,,,,,,,left_only
16,55,181.72,2.99,50.11,0.03,537.02,0.0,,,,,,,,,,,,,,,left_only
16,56,185.57,3.85,30.69,0.03,465.27,0.0,,,,,,,,,,,,,,,left_only
16,57,173.94,3.41,46.05,0.02,509.44,0.0,,,,,,,,,,,,,,,left_only
16,58,157.68,2.28,37.11,0.03,430.23,0.0,,,,,,,,,,,,,,,left_only
16,59,154.26,3.26,46.28,0.03,497.15999999999997,0.0,,,,,,,,,,,,,,,left_only
16,60,197.67,2.16,43.7,0.03,500.16999999999996,0.0,,,,,,,,,,,,,,,left_only
16,61,161.72,2.02,39.72,0.02,430.82,0.0,,,,,,,,,,,,,,,left_only
16,62,183.06,3.01,44.67,0.03,511.66,0.0,,,,,,,,,,,,,,,left_only
16,63,179.84,2.14,53.96,0.03,533.14,0.0,,,,,,,,,,,,,,,left_only
16,64,187.19,2.06,35.65,0.03,446.94,0.0,,,,,,,,,,,,,,,left_only
16,65,181.31,3.18,52.74,0.03,554.51,0.0,,,,,,,,,,,,,,,left_only
16,66,165.2,2.6,52.09,0.02,510.65000000000003,0.0,,,,,,,,,,,,,,,left_only
16,67,179.82,3.16,42.96,0.03,503.62,0.0,,,,,,,,,,,,,,,left_only
16,68,189.95,3.43,55.22,0.02,571.8,0.0,,,,,,,,,,,,,,,left_only
16,69,137.87,3.57,41.02,0.02,452.22,0.0,,,,,,,,,,,,,,,left_only
16,70,117.48,2.61,53.3,0.04,489.23,0.0,,,,,,,,,,,,,,,left_only
16,71,177.86,2.89,38.31,0.03,471.66,0.0,,,,,,,,,,,,,,,left_only
16,72,199.98,2.51,33.46,0.04,470.03,0.0,,,,,,,,,,,,,,,left_only
16,73,109.89,2.61,56.64,0.04,498.34,0.0,,,,,,,,,,,,,,,left_only
16,74,131.3,3.39,30.96,0.03,400.85,0.0,,,,,,,,,,,,,,,left_only
16,75,138.01,3.72,52.21,0.03,522.06,0.0,,,,,,,,,,,,,,,left_only
16,76,186.46,2.94,33.59,0.03,457.9100000000001,0.0,,,,,,,,,,,,,,,left_only
16,77,145.21,2.86,44.36,0.04,478.51,0.0,,,,,,,,,,,,,,,left_only
16,78,111.05,3.36,58.21,0.04,526.1,0.0,,,,,,,,,,,,,,,left_only
16,79,191.84,2.9,34.86,0.02,458.64000000000004,0.0,,,,,,,,,,,,,,,left_only
16,80,155.84,2.92,34.93,0.03,433.49,0.0,,,,,,,,,,,,,,,left_only
16,81,174.66,2.75,56.16,0.02,544.2099999999999,0.0,,,,,,,,,,,,,,,left_only
16,82,171.09,2.89,56.51,0.02,545.89,0.0,,,,,,,,,,,,,,,left_only
16,83,181.26,3.13,58.3,0.02,571.01,0.0,,,,,,,,,,,,,,,left_only
16,84,104.74,2.52,36.38,0.03,379.64,0.0,,,,,,,,,,,,,,,left_only
16,85,139.1,3.98,36.16,0.02,439.4,0.0,,,,,,,,,,,,,,,left_only
16,86,122.36,3.89,55.36,0.03,526.4100000000001,0.0,,,,,,,,,,,,,,,left_only
16,87,136.53,3.46,59.97,0.04,562.88,0.0,,,,,,,,,,,,,,,left_only
16,88,183.04,2.38,37.22,0.04,468.64,0.0,,,,,,,,,,,,,,,left_only
16,89,152.12,3.27,33.86,0.03,433.17,0.0,,,,,,,,,,,,,,,left_only
16,90,157.33,3.22,48.1,0.02,498.33000000000004,0.0,,,,,,,,,,,,,,,left_only
16,91,115.97,2.6,49.83,0.04,470.12,0.0,,,,,,,,,,,,,,,left_only
16,92,165.92,3.99,54.41,0.03,567.7199999999999,0.0,,,,,,,,,,,,,,,left_only
16,93,165.71,3.28,59.02,0.03,572.8100000000001,0.0,,,,,,,,,,,,,,,left_only
16,94,186.97,2.99,31.53,0.03,449.37,0.0,,,,,,,,,,,,,,,left_only
16,95,130.11,2.18,53.73,0.04,493.26,0.0,,,,,,,,,,,,,,,left_only
16,96,117.23,2.61,37.49,0.02,389.93000000000006,0.0,,,,,,,,,,,,,,,left_only
16,97,150.75,3.17,44.43,0.03,482.15,0.0,,,,,,,,,,,,,,,left_only
16,98,127.22,3.28,42.16,0.04,460.02,0.0,,,,,,,,,,,,,,,left_only
16,99,198.74,3.6,39.29,0.04,525.19,0.0,,,,,,,,,,,,,,,left_only
17,0,155.02,3.79,58.83,0.04,583.92,0.0,,,,,,,,,,,,,,,left_only
17,1,195.81,2.7,32.88,0.03,457.71000000000004,0.0,,,,,,,,,,,,,,,left_only
17,2,115.08,3.8,56.52,0.04,532.6800000000001,0.0,,,,,,,,,,,,,,,left_only
17,3,166.73,3.13,47.22,0.02,501.08,0.0,,,,,,,,,,,,,,,left_only
17,4,129.91,2.67,51.93,0.02,476.30999999999995,0.0,,,,,,,,,,,,,,,left_only
17,5,189.54,2.96,51.83,0.04,562.6899999999999,0.0,,,,,,,,,,,,,,,left_only
17,6,162.62,3.2,37.14,0.04,468.32,0.0,,,,,,,,,,,,,,,left_only
17,7,135.45,2.62,50.93,0.03,485.6,0.0,,,,,,,,,,,,,,,left_only
17,8,101.03,2.87,52.98,0.04,477.67999999999995,0.0,,,,,,,,,,,,,,,left_only
17,9,185.84,3.85,40.63,0.04,525.24,0.0,,,,,,,,,,,,,,,left_only
17,10,164.64,2.68,45.38,0.04,498.53999999999996,0.0,,,,,,,,,,,,,,,left_only
17,11,155.8,3.84,53.78,0.04,560.7,0.0,,,,,,,,,,,,,,,left_only
17,12,161.55,3.81,47.33,0.04,533.45,0.0,,,,,,,,,,,,,,,left_only
17,13,132.51,3.08,48.57,0.04,492.36,0.0,,,,,,,,,,,,,,,left_only
17,14,116.56,3.25,35.12,0.03,403.40999999999997,0.0,,,,,,,,,,,,,,,left_only
17,15,187.24,2.07,43.36,0.02,475.79,0.0,,,,,,,,,,,,,,,left_only
17,16,166.28,2.07,40.91,0.03,452.58,0.0,,,,,,,,,,,,,,,left_only
17,17,134.74,2.79,36.44,0.03,416.69,0.0,,,,,,,,,,,,,,,left_only
17,18,141.5,2.96,55.79,0.03,524.45,0.0,,,,,,,,,,,,,,,left_only
17,19,180.08,2.5,37.91,0.03,462.13,0.0,,,,,,,,,,,,,,,left_only
17,20,107.48,3.59,47.94,0.03,466.93,0.0,,,,,,,,,,,,,,,left_only
17,21,142.77,3.3,57.48,0.03,542.67,0.0,,,,,,,,,,,,,,,left_only
17,22,189.43,3.21,41.53,0.03,507.33000000000004,0.0,,,,,,,,,,,,,,,left_only
17,23,179.14,3.07,44.22,0.04,516.99,0.0,,,,,,,,,,,,,,,left_only
17,24,125.81,3.39,40.92,0.04,455.16,0.0,,,,,,,,,,,,,,,left_only
17,25,199.23,3.63,32.7,0.02,473.48,0.0,,,,,,,,,,,,,,,left_only
17,26,124.45,2.9,52.53,0.04,499.59999999999997,0.0,,,,,,,,,,,,,,,left_only
17,27,126.39,3.57,30.8,0.04,409.64,0.0,,,,,,,,,,,,,,,left_only
17,28,194.2,3.81,41.13,0.04,535.1,0.0,,,,,,,,,,,,,,,left_only
17,29,161.82,2.41,36.6,0.02,425.07,0.0,,,,,,,,,,,,,,,left_only
17,30,176.21,2.69,52.3,0.03,534.96,0.0,,,,,,,,,,,,,,,left_only
17,31,124.29,3.82,54.44,0.04,531.99,0.0,,,,,,,,,,,,,,,left_only
17,32,114.9,3.63,55.19,0.03,511.6,0.0,,,,,,,,,,,,,,,left_only
17,33,134.74,3.11,36.03,0.02,412.64,0.0,,,,,,,,,,,,,,,left_only
17,34,106.71,2.54,33.41,0.03,367.26,0.0,,,,,,,,,,,,,,,left_only
17,35,166.16,2.2,51.52,0.03,508.76,0.0,,,,,,,,,,,,,,,left_only
17,36,161.64,3.08,54.87,0.02,532.99,0.0,,,,,,,,,,,,,,,left_only
17,37,100.69,2.3,47.32,0.03,424.78999999999996,0.0,,,,,,,,,,,,,,,left_only
17,38,172.09,3.19,44.21,0.04,512.89,0.0,,,,,,,,,,,,,,,left_only
17,39,197.45,2.92,40.71,0.03,504.0,0.0,,,,,,,,,,,,,,,left_only
17,40,132.83,2.64,45.3,0.03,455.33000000000004,0.0,,,,,,,,,,,,,,,left_only
17,41,138.21,2.64,31.34,0.02,380.90999999999997,0.0,,,,,,,,,,,,,,,left_only
17,42,157.26,3.84,43.0,0.03,498.26,0.0,,,,,,,,,,,,,,,left_only
17,43,132.96,3.29,34.26,0.04,426.51,0.0,,,,,,,,,,,,,,,left_only
17,44,135.86,2.67,37.46,0.03,419.91,0.0,,,,,,,,,,,,,,,left_only
17,45,132.86,3.98,37.21,0.03,448.41,0.0,,,,,,,,,,,,,,,left_only
17,46,196.05,3.49,32.32,0.04,484.9,0.0,,,,,,,,,,,,,,,left_only
17,47,171.04,2.54,47.36,0.03,501.34000000000003,0.0,,,,,,,,,,,,,,,left_only
17,48,150.85,3.11,47.48,0.03,496.0,0.0,,,,,,,,,,,,,,,left_only
17,49,190.84,3.45,49.48,0.03,554.49,0.0,,,,,,,,,,,,,,,left_only
17,50,139.75,2.27,52.14,0.03,487.2,0.0,,,,,,,,,,,,,,,left_only
17,51,134.45,2.66,42.02,0.03,441.05,0.0,,,,,,,,,,,,,,,left_only
17,52,160.68,3.52,49.06,0.04,533.98,0.0,,,,,,,,,,,,,,,left_only
17,53,130.15,3.84,38.93,0.03,450.8,0.0,,,,,,,,,,,,,,,left_only
17,54,103.58,2.84,59.58,0.02,492.47999999999996,0.0,,,,,,,,,,,,,,,left_only
17,55,163.89,2.25,42.96,0.02,454.94,0.0,,,,,,,,,,,,,,,left_only
17,56,199.46,3.63,53.85,0.04,599.46,0.0,,,,,,,,,,,,,,,left_only
17,57,199.7,3.03,34.98,0.02,470.34999999999997,0.0,,,,,,,,,,,,,,,left_only
17,58,180.95,2.74,56.67,0.03,562.8,0.0,,,,,,,,,,,,,,,left_only
17,59,113.43,2.25,50.62,0.02,442.78,0.0,,,,,,,,,,,,,,,left_only
17,60,199.72,3.85,41.28,0.04,542.37,0.0,,,,,,,,,,,,,,,left_only
17,61,123.99,2.61,44.49,0.02,431.69000000000005,0.0,,,,,,,,,,,,,,,left_only
17,62,160.68,2.03,44.6,0.02,454.43,0.0,,,,,,,,,,,,,,,left_only
17,63,151.86,3.44,54.9,0.04,552.36,0.0,,,,,,,,,,,,,,,left_only
17,64,191.54,3.8,54.34,0.02,578.24,0.0,,,,,,,,,,,,,,,left_only
17,65,188.81,2.85,43.34,0.03,506.76,0.0,,,,,,,,,,,,,,,left_only
17,66,193.87,2.62,57.17,0.03,575.22,0.0,,,,,,,,,,,,,,,left_only
17,67,139.03,2.11,42.85,0.02,426.03,0.0,,,,,,,,,,,,,,,left_only
17,68,154.43,3.21,44.47,0.03,487.03,0.0,,,,,,,,,,,,,,,left_only
17,69,144.57,3.18,33.64,0.04,432.27,0.0,,,,,,,,,,,,,,,left_only
17,70,150.73,3.73,33.71,0.04,452.53,0.0,,,,,,,,,,,,,,,left_only
17,71,112.47,2.09,47.79,0.03,433.66999999999996,0.0,,,,,,,,,,,,,,,left_only
17,72,118.25,3.1,47.16,0.03,461.54999999999995,0.0,,,,,,,,,,,,,,,left_only
17,73,125.16,3.22,57.83,0.03,524.81,0.0,,,,,,,,,,,,,,,left_only
17,74,181.06,3.35,38.74,0.04,498.51,0.0,,,,,,,,,,,,,,,left_only
17,75,111.8,2.86,51.37,0.03,470.15,0.0,,,,,,,,,,,,,,,left_only
17,76,113.62,2.72,38.78,0.03,405.52,0.0,,,,,,,,,,,,,,,left_only
17,77,117.66,3.17,52.85,0.02,481.15999999999997,0.0,,,,,,,,,,,,,,,left_only
17,78,180.98,3.49,40.82,0.02,492.33000000000004,0.0,,,,,,,,,,,,,,,left_only
17,79,106.51,2.55,58.95,0.03,495.01,0.0,,,,,,,,,,,,,,,left_only
17,80,143.44,3.5,30.54,0.03,413.64,0.0,,,,,,,,,,,,,,,left_only
17,81,170.47,2.96,43.52,0.03,492.07000000000005,0.0,,,,,,,,,,,,,,,left_only
17,82,161.55,2.48,40.55,0.04,466.3,0.0,,,,,,,,,,,,,,,left_only
17,83,115.49,2.87,38.2,0.03,408.24,0.0,,,,,,,,,,,,,,,left_only
17,84,131.42,3.72,51.6,0.03,512.42,0.0,,,,,,,,,,,,,,,left_only
17,85,129.81,2.22,59.41,0.02,502.35999999999996,0.0,,,,,,,,,,,,,,,left_only
17,86,159.93,3.71,50.57,0.02,525.53,0.0,,,,,,,,,,,,,,,left_only
17,87,131.7,2.55,40.31,0.03,427.0,0.0,,,,,,,,,,,,,,,left_only
17,88,169.98,3.39,51.36,0.03,541.53,0.0,,,,,,,,,,,,,,,left_only
17,89,176.75,3.87,53.45,0.02,560.75,0.0,,,,,,,,,,,,,,,left_only
17,90,121.53,3.85,40.33,0.04,459.42999999999995,0.0,,,,,,,,,,,,,,,left_only
17,91,104.85,3.58,59.23,0.04,530.5,0.0,,,,,,,,,,,,,,,left_only
17,92,101.69,2.97,40.85,0.03,410.19,0.0,,,,,,,,,,,,,,,left_only
17,93,122.78,3.66,47.31,0.04,490.83000000000004,0.0,,,,,,,,,,,,,,,left_only
17,94,138.13,2.43,51.24,0.02,475.08,0.0,,,,,,,,,,,,,,,left_only
17,95,153.24,3.65,33.87,0.03,443.84000000000003,0.0,,,,,,,,,,,,,,,left_only
17,96,110.34,2.41,43.51,0.03,418.14,0.0,,,,,,,,,,,,,,,left_only
17,97,196.26,2.36,47.54,0.03,522.96,0.0,,,,,,,,,,,,,,,left_only
17,98,189.12,2.76,38.87,0.02,472.47,0.0,,,,,,,,,,,,,,,left_only
17,99,181.53,3.56,56.17,0.02,571.38,0.0,,,,,,,,,,,,,,,left_only
18,0,130.34,2.94,53.39,0.03,500.78999999999996,0.0,,,,,,,,,,,,,,,left_only
18,1,111.59,2.78,35.0,0.02,376.09000000000003,0.0,,,,,,,,,,,,,,,left_only
18,2,118.72,3.21,34.89,0.02,393.41999999999996,0.0,,,,,,,,,,,,,,,left_only
18,3,194.22,2.65,39.64,0.04,498.67,0.0,,,,,,,,,,,,,,,left_only
